"oid","fk_books","fk_langs"
84808570,68634,"fr"
84808571,68635,"pt"
84808572,68636,"fr"
84808573,68637,"fr"
84808579,68644,"hu"
84808580,68645,"hu"
84808583,68648,"fi"
84808595,68660,"fi"
84808596,68661,"fi"
84808597,68663,"it"
84808603,68668,"fi"
84808610,68675,"fr"
84808624,68691,"pt"
84808628,68695,"hu"
84808629,68696,"hu"
84808634,68701,"fr"
84808635,68702,"fi"
84808643,68710,"fr"
84808652,68719,"fr"
84808661,68728,"fr"
84808667,68734,"fi"
84808668,68735,"de"
84808669,68736,"fi"
84808673,68740,"hu"
84808678,68745,"es"
84808679,68746,"fi"
84808684,68751,"pt"
84808730,68764,"fr"
84808697,68766,"it"
84808701,68770,"hu"
84809024,68775,"es"
84808707,68777,"hu"
84808714,68784,"hu"
84808717,68787,"es"
84808718,68788,"it"
84808721,68791,"hu"
84808724,68793,"fi"
84808726,68795,"hu"
84808728,68797,"hu"
84808738,68807,"pt"
84808739,68808,"hu"
84808745,68814,"hu"
84808747,68816,"hu"
84808749,68818,"fr"
84808750,68819,"nl"
84808752,68821,"fr"
84808770,68826,"de"
84808758,68828,"cs"
84808764,68834,"fi"
84808768,68838,"de"
84808769,68839,"fr"
84808778,68848,"fr"
84808782,68851,"fi"
84808783,68852,"nl"
84808787,68856,"fr"
84808788,68857,"nl"
84808793,68862,"de"
84808794,68863,"hu"
84808796,68865,"fr"
84808802,68871,"fr"
84808803,68872,"fr"
84808805,68874,"eo"
84808808,68877,"hu"
84808809,68878,"eo"
84808810,68879,"eo"
84808811,68880,"fi"
84808812,68881,"de"
84808813,68882,"de"
84808814,68883,"de"
84808815,68884,"hu"
84808816,68885,"fr"
84808824,68893,"nl"
84808830,68900,"hu"
84808831,68901,"fi"
84808836,68905,"pt"
84808841,68911,"hu"
84808854,68924,"hu"
84808859,68932,"pt"
84808861,68934,"hu"
84808862,68935,"la"
84808864,68937,"nl"
84808872,68945,"hu"
84809027,68947,"de"
84808876,68948,"fi"
84808880,68952,"hu"
84808891,68965,"de"
84808896,68971,"hu"
84808898,68973,"cy"
84808902,68977,"fi"
84808903,68978,"es"
84808904,68979,"hu"
84808905,68980,"hu"
84808909,68985,"pt"
84808910,68986,"pt"
84809028,68993,"nl"
84809036,69001,"de"
84809038,69003,"fi"
84809040,69005,"nl"
84809042,69007,"fr"
84809048,69013,"nl"
84809050,69015,"hu"
84809055,69020,"nl"
84809065,69031,"fr"
84809067,69033,"hu"
84809068,69034,"hu"
84809073,69039,"fi"
84809074,69040,"nl"
84809075,69041,"nl"
84809079,69045,"de"
84809091,69058,"es"
84809092,69059,"fr"
84809099,69066,"de"
84809102,69069,"fi"
84809113,69081,"de"
84809114,69082,"de"
84809116,69083,"de"
84809122,69089,"fr"
84809128,69094,"de"
84809131,69098,"fr"
84809133,69100,"fi"
84809134,69101,"de"
84809136,69103,"pt"
84809146,69113,"it"
84809153,69120,"nl"
84809155,69122,"pt"
84809156,69123,"eo"
84809166,69133,"de"
84809188,69155,"hu"
84809190,69157,"nl"
84809192,69159,"es"
84809193,69160,"de"
84809194,69161,"hu"
84809196,69163,"nl"
84809197,69164,"es"
84809198,69165,"fr"
84809202,69169,"nl"
84809205,69172,"de"
84809209,69176,"it"
84809215,69182,"fr"
84809216,69183,"nl"
84809220,69187,"pt"
84809222,69189,"fr"
84809227,69194,"fr"
84809228,69195,"fi"
84809237,69205,"de"
84809241,69209,"pt"
84809254,69221,"nl"
84809262,69229,"pt"
84809263,69230,"fi"
84809264,69231,"hu"
84809272,69239,"pt"
84809280,69247,"it"
84809292,69259,"nl"
84809298,69266,"fi"
84809299,69267,"de"
84809307,69275,"la"
84809317,69287,"de"
84809321,69294,"it"
84809328,69301,"fr"
84809336,69309,"fi"
84809346,69320,"de"
84809356,69324,"it"
84809350,69325,"nl"
84809355,69326,"fi"
84809351,69327,"de"
84809369,69343,"pt"
84809373,69347,"hu"
84809379,69353,"pt"
84809383,69359,"de"
84809390,69366,"nl"
84809401,69377,"fi"
84809404,69380,"hu"
84809405,69381,"hu"
84809408,69384,"nl"
84809415,69391,"hu"
84809418,69396,"nl"
84809435,69411,"es"
84809446,69422,"it"
84809447,69423,"pt"
84809448,69424,"nl"
84809460,69436,"fi"
84809461,69437,"fr"
84809478,69455,"nl"
84809479,69456,"de"
84809482,69459,"pt"
84809485,69462,"hu"
84809491,69469,"de"
84809492,69470,"de"
84809493,69471,"fi"
84809494,69472,"de"
84809537,69518,"fi"
84809539,69520,"hu"
84809541,69522,"de"
84809542,69523,"de"
84809543,69524,"de"
84809544,69525,"de"
84809554,69536,"fr"
84809557,69540,"fr"
84809560,69541,"fr"
84809567,69548,"de"
84809571,69552,"es"
84809577,69559,"nl"
84809579,69561,"fr"
84809584,69567,"fi"
84809585,69568,"fr"
84809592,69575,"de"
84809595,69576,"nl"
84809596,69578,"es"
84809601,69583,"fr"
84809614,69596,"pt"
84809615,69597,"fr"
84809616,69598,"fi"
84809622,69604,"de"
84809623,69605,"fr"
84809636,69618,"fr"
84809639,69621,"fr"
84809644,69626,"fr"
84809649,69631,"fr"
84809652,69634,"nl"
84809663,69645,"nl"
84809670,69653,"nl"
84809675,69660,"es"
84809676,69661,"nl"
84809678,69663,"fi"
84809685,69673,"de"
84809692,69680,"nl"
84809699,69689,"hu"
84809704,69695,"fi"
84809705,69697,"fi"
84809730,69726,"nl"
84809740,69738,"hu"
84809744,69743,"fr"
84809745,69744,"hu"
84809749,69748,"nl"
84809754,69753,"fi"
84809755,69754,"fi"
84809770,69770,"fr"
84809771,69771,"hu"
84809792,69792,"fi"
84809794,69794,"fr"
84809795,69795,"de"
84809796,69797,"de"
84809798,69799,"es"
84809801,69802,"fr"
84809802,69804,"hu"
84809810,69811,"hu"
84809818,69822,"sv"
84809826,69829,"fi"
84809842,69848,"fr"
84809844,69850,"fi"
84809849,69853,"hu"
84809856,69860,"fr"
84809857,69861,"fi"
84809859,69863,"fr"
84809876,69864,"de"
84809866,69872,"fr"
84809867,69873,"es"
84809872,69878,"pt"
84809879,69883,"fi"
84809880,69884,"fi"
84809883,69887,"fr"
84809889,69893,"de"
84809890,69894,"de"
84809894,69898,"it"
84809895,69899,"it"
84809896,69900,"it"
84809897,69901,"it"
84809898,69902,"it"
84809899,69903,"de"
84809901,69905,"sv"
84809911,69915,"fr"
84809913,69917,"fr"
84809914,69918,"fr"
84809924,69933,"fi"
84809927,69936,"fr"
84809931,69941,"fi"
84809932,69942,"fi"
84809934,69944,"de"
84809938,69948,"es"
84809939,69949,"de"
84809941,69951,"es"
84809950,69960,"de"
84809957,69967,"fi"
84809967,69977,"de"
84809971,69981,"it"
84809972,69982,"fr"
84809987,69997,"it"
84809992,70007,"fi"
84810003,70020,"it"
84810008,70025,"fi"
84810010,70027,"hu"
84810024,70042,"fr"
84810025,70043,"fi"
84810026,70044,"de"
84810034,70053,"it"
84810035,70054,"nl"
84810038,70057,"fi"
84810039,70058,"es"
84810042,70061,"fr"
84810044,70063,"nl"
84810045,70064,"es"
84810046,70065,"fr"
84810052,70071,"fr"
84810061,70081,"fr"
84810064,70084,"fr"
84810068,70088,"fr"
84810074,70094,"fr"
84810075,70095,"fr"
84810082,70102,"fr"
84810091,70112,"fi"
84810096,70117,"fr"
84810100,70121,"pt"
84810106,70126,"fr"
84810107,70127,"it"
84810121,70141,"fi"
84810124,70144,"fr"
84810132,70153,"es"
84810138,70161,"fr"
84810139,70162,"fr"
84810153,70177,"fi"
84810154,70178,"de"
84810160,70186,"fr"
84810174,70201,"fr"
84810175,70202,"fr"
84810181,70208,"it"
84810188,70219,"es"
84810211,70238,"fi"
84810205,70241,"fr"
84810209,70246,"de"
84810210,70248,"de"
84810217,70256,"fi"
84810220,70260,"fr"
84810236,70268,"fr"
84810256,70296,"de"
84810257,70297,"fi"
84810259,70299,"fr"
84810263,70303,"fi"
84810271,70311,"fi"
84810272,70312,"fr"
84810277,70317,"de"
84810279,70319,"fr"
84810282,70322,"es"
84810287,70327,"fr"
84810295,70335,"it"
84810296,70336,"nl"
84810297,70337,"nl"
84810300,70340,"fr"
84810309,70351,"fr"
84810311,70353,"de"
84810312,70354,"fr"
84810313,70355,"de"
84810320,70362,"fi"
84810321,70363,"fr"
84810328,70369,"fr"
84810329,70370,"nl"
84810334,70376,"it"
84810354,70395,"nl"
84810355,70396,"fr"
84810363,70406,"fi"
84810379,70421,"af"
84810380,70422,"fr"
84810381,70423,"fr"
84810385,70428,"fi"
84810387,70430,"it"
84810395,70435,"de"
84810397,70439,"nl"
84810411,70454,"de"
84810427,70468,"la"
84810462,70504,"fr"
84810463,70505,"fr"
84810468,70510,"fi"
84810469,70511,"nl"
84810476,70518,"hu"
84810477,70519,"hu"
84810489,70534,"fr"
84810493,70538,"fr"
84810497,70542,"es"
84810509,70551,"de"
84810516,70558,"fi"
84810518,70560,"de"
84810522,70564,"de"
84810525,70567,"de"
84810527,70569,"la"
84810534,70576,"pt"
84810543,70585,"fi"
84810560,70602,"fi"
84810561,70603,"fi"
84810562,70604,"fi"
84810663,70609,"de"
84810570,70612,"fr"
84810574,70616,"fi"
84810575,70617,"fi"
84810576,70618,"fi"
84810589,70631,"it"
84810590,70632,"it"
84810608,70650,"fr"
84810619,70661,"fr"
84810620,70662,"pt"
84810621,70663,"it"
84810622,70664,"pt"
84810630,70672,"pt"
84810631,70673,"fi"
84810634,70676,"fr"
84810637,70680,"de"
84810640,70682,"hu"
84810645,70687,"de"
84810650,70692,"de"
84810652,70694,"fi"
84810671,70712,"hu"
84810672,70713,"la"
84810681,70722,"it"
84810683,70724,"hu"
84810692,70733,"it"
84810701,70742,"fi"
84810702,70743,"de"
84810705,70746,"fr"
84810706,70747,"fr"
84810711,70752,"fr"
84810712,70753,"fr"
84810713,70754,"fr"
84810721,70762,"fr"
84810723,70764,"pt"
84810729,70770,"sv"
84810731,70772,"fi"
84810732,70773,"fi"
84810733,70774,"de"
84810734,70775,"de"
84810736,70778,"fr"
84810745,70786,"hu"
84810748,70789,"fr"
84810751,70792,"it"
84810757,70798,"fi"
84810758,70799,"hu"
84810759,70800,"fi"
84810760,70801,"fr"
84810763,70804,"nl"
84810764,70805,"nl"
84810765,70806,"nl"
84810766,70807,"nl"
84810777,70818,"fr"
84810778,70819,"pt"
84810780,70821,"fr"
84810784,70825,"fr"
84810803,70845,"de"
84810804,70846,"fr"
84810818,70860,"nl"
84810826,70868,"es"
84810835,70876,"nl"
84810837,70878,"fr"
84810845,70886,"pt"
84810849,70890,"fi"
84810850,70891,"fr"
84810851,70892,"fi"
84810855,70896,"fi"
84810856,70897,"fi"
84810857,70898,"it"
84810859,70900,"fr"
84810864,70904,"fr"
84810863,70905,"it"
84810869,70910,"de"
84810874,70915,"fi"
84810875,70916,"fi"
84810876,70917,"fr"
84810884,70925,"it"
84810885,70926,"de"
84810890,70931,"fi"
84810891,70932,"it"
84810892,70933,"fi"
84810893,70934,"de"
84810899,70940,"fi"
84810900,70941,"fi"
84810904,70945,"de"
84810907,70948,"fi"
84810908,70949,"fi"
84810911,70952,"it"
84810913,70954,"fr"
84810915,70956,"fr"
84810919,70960,"fi"
84810920,70961,"fi"
84810933,70974,"fi"
84810934,70975,"fi"
84810943,70984,"es"
84810947,70988,"fi"
84810948,70989,"fr"
84810949,70990,"fi"
84810952,70993,"it"
84810953,70994,"it"
84810954,70995,"fr"
84810956,70997,"it"
84814431,70998,"fr"
84810964,71005,"fi"
84810965,71006,"fi"
84810966,71007,"fi"
84810973,71014,"sv"
84810975,71016,"fi"
84810976,71017,"de"
84810981,71022,"fr"
84810982,71023,"fr"
84810984,71025,"fi"
84810986,71027,"it"
84810990,71031,"pt"
84810992,71033,"fr"
84810999,71040,"fi"
84811000,71041,"it"
84811012,71053,"fr"
84811013,71054,"fr"
84811014,71055,"es"
84811015,71056,"fi"
84811018,71059,"fr"
84811021,71062,"fr"
84811029,71070,"sv"
84811030,71071,"fi"
84811034,71075,"nl"
84811035,71076,"fi"
84811036,71077,"fi"
84811042,71083,"fi"
84811043,71084,"fi"
84811052,71093,"fr"
84811060,71101,"fi"
84811061,71102,"fi"
84811068,71110,"fr"
84811069,71111,"nl"
84811073,71115,"it"
84811078,71120,"fi"
84811079,71121,"fi"
84811081,71123,"fr"
84811089,71131,"es"
84811094,71136,"fi"
84811095,71137,"fi"
84811101,71143,"fr"
84811105,71147,"nl"
84811106,71148,"nl"
84811107,71149,"fi"
84811109,71151,"it"
84811119,71161,"fi"
84811130,71172,"fr"
84811131,71173,"pt"
84811141,71183,"fi"
84811147,71189,"fi"
84811156,71198,"it"
84811157,71199,"fr"
84811159,71204,"fr"
84811161,71206,"fr"
84811162,71207,"nl"
84811166,71208,"fr"
84811168,71210,"fi"
84811169,71211,"fi"
84811174,71216,"fi"
84811175,71217,"fi"
84811176,71218,"it"
84811183,71225,"fr"
84811185,71227,"fr"
84811190,71232,"it"
84811194,71236,"fr"
84811199,71241,"fi"
84811200,71242,"fi"
84811208,71250,"es"
84811209,71251,"fr"
84811222,71265,"fi"
84811226,71269,"fi"
84811227,71270,"fi"
84811229,71272,"fr"
84811231,71274,"pt"
84811232,71275,"es"
84811239,71280,"fr"
84811237,71280,"la"
84811238,71281,"fi"
84811245,71287,"fr"
84811246,71288,"fi"
84811247,71289,"fi"
84811248,71290,"it"
84811251,71293,"fr"
84811252,71294,"fr"
84811253,71295,"it"
84811254,71296,"fr"
84811256,71298,"fr"
84811257,71299,"fr"
84811258,71300,"fr"
84811261,71303,"de"
84811268,71310,"fi"
84811269,71311,"fi"
84811278,71320,"it"
84811288,71330,"pt"
84811289,71331,"fr"
84811294,71336,"fi"
84811296,71339,"es"
84811298,71341,"fr"
84811312,71354,"de"
84811313,71355,"de"
84811322,71364,"fi"
84811324,71366,"fi"
84811327,71369,"es"
84811331,71373,"it"
84811347,71389,"fi"
84811348,71390,"it"
84811352,71394,"fi"
84811358,71399,"it"
84811361,71403,"it"
84811363,71405,"pt"
84811370,71412,"fi"
84811371,71413,"es"
84811373,71415,"nl"
84811377,71419,"fi"
84811378,71420,"fr"
84811379,71421,"fi"
84811391,71423,"nl"
84811382,71424,"fi"
84811387,71429,"fr"
84811389,71430,"nl"
84811393,71434,"de"
84811394,71435,"fi"
84811399,71440,"fi"
84811402,71443,"fi"
84811404,71445,"fr"
84811405,71446,"it"
84811410,71451,"de"
84811411,71452,"de"
84811412,71453,"nl"
84811414,71455,"fr"
84811416,71457,"fr"
84811417,71458,"fi"
84811419,71460,"fi"
84811428,71469,"es"
84811431,71472,"fi"
84811432,71473,"fr"
84811433,71474,"fi"
84811438,71479,"fi"
84811446,71487,"fr"
84811448,71489,"nl"
84811449,71490,"it"
84811459,71499,"fr"
84811463,71504,"fr"
84811469,71510,"fr"
84811479,71520,"fi"
84811483,71524,"fi"
84811492,71533,"es"
84811493,71534,"fi"
84811499,71541,"fi"
84811503,71545,"fi"
84811511,71553,"fr"
84811512,71554,"it"
84811513,71555,"fr"
84811518,71560,"fi"
84811531,71573,"fi"
84811537,71579,"fi"
84811541,71582,"fi"
84811542,71583,"fi"
84811547,71588,"fr"
84811550,71591,"nl"
84811560,71601,"de"
84811561,71602,"de"
84811562,71603,"fi"
84811565,71606,"fi"
84811571,71612,"fi"
84811572,71613,"fi"
84811573,71614,"es"
84811575,71616,"de"
84811577,71618,"fi"
84811578,71619,"de"
84811579,71620,"fi"
84811591,71632,"fi"
84811593,71635,"fr"
84811594,71636,"fi"
84811607,71648,"fi"
84811611,71652,"nl"
84811616,71657,"fi"
84811617,71658,"fr"
84811621,71662,"fi"
84811637,71678,"it"
84811639,71680,"fi"
84811640,71681,"de"
84811643,71684,"fi"
84811645,71686,"fr"
84811648,71689,"nl"
84811649,71690,"fi"
84811655,71697,"fi"
84811660,71702,"fi"
84811661,71703,"nl"
84811662,71704,"de"
84811663,71705,"fi"
84811672,71714,"de"
84811673,71715,"fr"
84811678,71720,"fi"
84811679,71721,"fi"
84811681,71723,"fi"
84811682,71724,"pt"
84811690,71731,"fr"
84811692,71733,"es"
84811696,71737,"fr"
84811697,71738,"fr"
84811704,71745,"pt"
84811721,71762,"fi"
84811722,71763,"fi"
84811723,71764,"fr"
84811725,71767,"nl"
84811732,71773,"fr"
84811738,71778,"fr"
84811746,71787,"fi"
84811756,71801,"fi"
84811757,71802,"fi"
84811758,71803,"de"
84811768,71809,"fi"
84811776,71817,"fi"
84811779,71820,"fr"
84811785,71826,"fi"
84811790,71831,"fr"
84811791,71832,"fr"
84811792,71833,"fi"
84811793,71834,"fi"
84811795,71836,"eo"
84811798,71839,"fi"
84811800,71841,"it"
84811810,71852,"fi"
84811819,71861,"es"
84811829,71871,"pt"
84811833,71875,"fi"
84811835,71877,"de"
84811836,71878,"fr"
84811848,71890,"fi"
84811854,71896,"de"
84811858,71900,"fi"
84811859,71901,"fr"
84811872,71903,"fi"
84811867,71911,"fr"
84811868,71912,"fi"
84811878,71920,"de"
84811883,71925,"fi"
84811884,71926,"fr"
84811890,71932,"fr"
84811896,71938,"fi"
84811905,71947,"fi"
84811914,71956,"fi"
84811916,71959,"nl"
84811919,71962,"it"
84811920,71963,"fi"
84811923,71966,"es"
84811924,71967,"fi"
84811926,71969,"de"
84811933,71976,"de"
84811937,71980,"de"
84811943,71986,"fi"
84811952,71994,"fi"
84811956,71998,"de"
84811970,72012,"fi"
84811981,72023,"fr"
84811982,72024,"fr"
84811983,72025,"de"
84811985,72027,"fi"
84811992,72034,"fr"
84811993,72035,"fr"
84811994,72036,"fr"
84812006,72048,"fi"
84812011,72053,"it"
84812013,72055,"fr"
84812026,72068,"fi"
84812029,72071,"fr"
84812044,72087,"fi"
84812047,72090,"es"
84812048,72091,"fr"
84812054,72097,"fi"
84812066,72108,"nl"
84812071,72113,"de"
84812072,72114,"af"
84812074,72116,"fi"
84812075,72117,"nl"
84812082,72124,"de"
84812084,72126,"nl"
84812085,72127,"fr"
84812093,72135,"fi"
84812094,72136,"fi"
84812095,72137,"fi"
84812097,72139,"it"
84812103,72145,"fr"
84812109,72151,"fr"
84812110,72152,"fi"
84812111,72153,"fi"
84812118,72160,"fr"
84812119,72161,"fi"
84812120,72162,"nl"
84812121,72163,"de"
84812126,72169,"fr"
84812141,72184,"nl"
84812146,72189,"fr"
84812150,72194,"fr"
84812157,72201,"fi"
84812161,72205,"fr"
84812168,72212,"fi"
84812169,72215,"fi"
84812174,72218,"fi"
84812186,72230,"de"
84812198,72242,"fi"
84812200,72244,"fr"
84812202,72246,"fi"
84812207,72251,"fr"
84812208,72252,"fr"
84812210,72254,"de"
84812212,72256,"fr"
84812215,72259,"fi"
84812216,72260,"fr"
84812240,72284,"fi"
84812241,72285,"fi"
84812254,72298,"de"
84812263,72308,"fi"
84812264,72309,"fi"
84812276,72321,"it"
84812277,72322,"it"
84812278,72323,"it"
84812300,72345,"af"
84812303,72348,"fi"
84812304,72349,"fi"
84812305,72350,"fi"
84812312,72357,"fi"
84812313,72358,"fi"
84812315,72359,"fi"
84812322,72366,"fr"
84812326,72370,"fr"
84812329,72373,"es"
84812332,72376,"fi"
84812333,72377,"fi"
84812338,72382,"it"
84812339,72383,"fi"
84812340,72384,"fi"
84812341,72385,"fr"
84812349,72393,"fr"
84814432,72396,"la"
84812354,72399,"fi"
84812355,72400,"fi"
84812359,72404,"fi"
84812360,72405,"fi"
84812364,72409,"hu"
84812368,72413,"de"
84812369,72414,"fr"
84812374,72419,"hu"
84812378,72423,"fi"
84812379,72424,"fi"
84812390,72435,"fi"
84812391,72436,"fi"
84812402,72447,"fi"
84812403,72448,"fi"
84812404,72449,"fi"
84812413,72458,"hu"
84812414,72459,"fi"
84812415,72460,"fi"
84812419,72467,"de"
84812427,72470,"it"
84812428,72474,"fi"
84812429,72475,"fi"
84812432,72478,"hu"
84812435,72481,"nl"
84812439,72484,"fi"
84812441,72486,"fr"
84812442,72487,"fi"
84812446,72491,"fi"
84812448,72493,"nl"
84812449,72494,"nl"
84812458,72503,"fi"
84812464,72509,"hu"
84812480,72523,"fi"
84812484,72527,"hu"
84812487,72530,"fi"
84812490,72533,"nl"
84812491,72534,"fr"
84812492,72535,"fi"
84812493,72536,"fi"
84812505,72549,"hu"
84812521,72566,"it"
84812522,72567,"sv"
84812523,72568,"fi"
84812525,72570,"hu"
84812534,72579,"fi"
84812535,72580,"hu"
84812542,72587,"fi"
84812543,72588,"hu"
84812545,72590,"hu"
84812546,72591,"hu"
84812547,72592,"sv"
84812548,72593,"fi"
84812549,72594,"fi"
84812550,72595,"de"
84812551,72596,"it"
84812558,72603,"hu"
84812559,72604,"fi"
84812560,72605,"fr"
84812561,72606,"fi"
84812563,72608,"hu"
84812568,72613,"hu"
84812591,72616,"fi"
84812592,72617,"fi"
84812571,72618,"fr"
84812572,72619,"fr"
84812573,72620,"fr"
84812576,72623,"hu"
84812583,72630,"fr"
84812584,72631,"it"
84812587,72634,"fi"
84812597,72635,"fi"
84812589,72637,"fr"
84812595,72641,"fr"
84812598,72643,"fr"
84812604,72649,"hu"
84812605,72650,"hu"
84812606,72652,"fi"
84812611,72656,"fi"
84812612,72657,"fi"
84812618,72663,"fi"
84812619,72664,"fi"
84812620,72665,"es"
84812621,72666,"de"
84812626,72671,"fr"
84812629,72674,"hu"
84812639,72684,"fi"
84812640,72685,"hu"
84812642,72687,"hu"
84812645,72690,"fi"
84812646,72691,"fi"
84812647,72692,"fi"
84812656,72702,"fr"
84812657,72703,"fi"
84812664,72709,"hu"
84812665,72710,"fi"
84812666,72711,"fi"
84812667,72712,"fr"
84812679,72724,"de"
84812680,72725,"fi"
84812681,72726,"fr"
84812682,72727,"fi"
84812688,72733,"fi"
84812689,72734,"fi"
84812693,72738,"hu"
84812694,72739,"fi"
84812703,72748,"de"
84812704,72749,"fi"
84812705,72750,"fi"
84812708,72753,"es"
84812709,72754,"es"
84812710,72755,"fi"
84812713,72758,"fi"
84812714,72759,"fr"
84812717,72762,"fi"
84812718,72763,"fi"
84812723,72768,"es"
84812728,72773,"fr"
84812792,72780,"fi"
84812735,72783,"fi"
84812736,72784,"fr"
84812737,72785,"nl"
84812740,72788,"fi"
84812742,72790,"fi"
84812743,72791,"fi"
